Package version:,2.1.7
Scenario:,forest
Connectivity:,global
Planner type:,dmcts
Robot count:,3
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Distance (robot 2) [m], Map uncertainty (robot 2) [-], Distance (robot 3) [m], Map uncertainty (robot 3) [-], Navigation failures
23.519, 0.691608, 0.673472, 60.3518, 18.9563, 0.67375, 19.3337, 0.672917, 22.0618, 0.672917, 0
23.8801, 0.687494, 0.668542, 61.419, 19.3215, 0.668542, 19.7029, 0.668681, 22.3946, 0.668264, 0
24.2413, 0.683461, 0.663889, 62.5184, 19.6907, 0.663403, 20.0681, 0.663403, 22.7597, 0.662847, 0
24.5861, 0.680081, 0.660347, 63.5817, 20.0235, 0.660347, 20.4333, 0.66, 23.1249, 0.659861, 0
24.9393, 0.676375, 0.655556, 64.4703, 20.414, 0.655625, 20.6361, 0.655417, 23.4202, 0.655764, 0
25.2962, 0.673169, 0.652292, 65.1722, 20.7507, 0.652292, 20.6361, 0.652292, 23.7854, 0.652292, 0
25.6531, 0.669425, 0.647917, 65.8697, 21.0832, 0.647778, 20.6361, 0.648264, 24.1503, 0.648194, 0
26.0063, 0.665292, 0.643819, 66.8032, 21.481, 0.643681, 20.8026, 0.643819, 24.5197, 0.643542, 0
26.3469, 0.661214, 0.639167, 67.7359, 21.781, 0.639514, 21.1351, 0.640417, 24.8198, 0.640833, 0
26.6959, 0.657786, 0.636528, 68.5757, 21.9228, 0.63625, 21.4679, 0.636111, 25.185, 0.63625, 0
27.0448, 0.655511, 0.633403, 69.3058, 21.9228, 0.633681, 21.8328, 0.633681, 25.5502, 0.633403, 0
27.3978, 0.653178, 0.631528, 70.0077, 21.9228, 0.631319, 22.1655, 0.631111, 25.9194, 0.631319, 0
27.7509, 0.650994, 0.629236, 70.6448, 21.9228, 0.629236, 22.5023, 0.629167, 26.2197, 0.628611, 0
28.108, 0.648431, 0.625972, 71.4445, 21.9228, 0.625972, 22.9044, 0.626181, 26.6173, 0.625972, 0
28.4608, 0.645533, 0.623889, 72.1462, 22.2554, 0.622917, 22.9044, 0.623264, 26.9864, 0.623125, 0
28.8263, 0.641714, 0.619375, 72.8771, 22.5884, 0.618611, 23.0018, 0.619306, 27.2869, 0.618542, 0
29.1749, 0.636633, 0.612986, 73.9464, 22.9238, 0.613472, 23.3708, 0.613472, 27.6518, 0.613681, 0
29.5403, 0.631264, 0.608819, 75.1438, 23.3215, 0.607917, 23.7686, 0.607917, 28.0537, 0.607708, 0
29.9297, 0.626736, 0.603542, 76.146, 23.6543, 0.602917, 24.1054, 0.602986, 28.3864, 0.602153, 0
30.2868, 0.622494, 0.599514, 77.2457, 24.0235, 0.599306, 24.4706, 0.598472, 28.7516, 0.599375, 0
30.6478, 0.617997, 0.593194, 78.3444, 24.3886, 0.592569, 24.835, 0.592292, 29.1208, 0.593194, 0
30.9846, 0.613386, 0.588958, 79.3425, 24.7214, 0.587917, 25.1677, 0.587778, 29.4534, 0.588403, 0
31.3213, 0.610528, 0.584931, 80.0925, 24.8344, 0.584931, 25.5044, 0.584375, 29.7537, 0.584931, 0
31.6702, 0.607858, 0.581875, 80.7577, 24.8344, 0.582569, 25.837, 0.582083, 30.0863, 0.581597, 0
32.0152, 0.605006, 0.579306, 81.5898, 24.9359, 0.578472, 26.2023, 0.579097, 30.4516, 0.579306, 0
32.3563, 0.600386, 0.575278, 82.5886, 25.2688, 0.574792, 26.5353, 0.575139, 30.7845, 0.575556, 0
32.6974, 0.596664, 0.57125, 83.7621, 25.6708, 0.570903, 26.9372, 0.57125, 31.1541, 0.571597, 0
33.0344, 0.592889, 0.567847, 84.692, 25.9673, 0.567778, 27.2377, 0.567778, 31.487, 0.567778, 0
33.3794, 0.589786, 0.564444, 85.6492, 26.3042, 0.564028, 27.5251, 0.564097, 31.8199, 0.564444, 0
33.7367, 0.586389, 0.561111, 86.81, 26.6695, 0.561181, 27.9229, 0.561042, 32.2176, 0.561111, 0
34.1019, 0.583439, 0.557917, 87.845, 27.0348, 0.557986, 28.2557, 0.557778, 32.5545, 0.558125, 0
34.4591, 0.580619, 0.555417, 88.7864, 27.3676, 0.555069, 28.5926, 0.555139, 32.8261, 0.555208, 0
34.8123, 0.578267, 0.553194, 89.6552, 27.7371, 0.552986, 28.958, 0.552708, 32.9601, 0.553194, 0
35.1534, 0.576842, 0.551042, 90.2884, 28.07, 0.550764, 29.2584, 0.550625, 32.9601, 0.550764, 0
35.4985, 0.574431, 0.548681, 91.2507, 28.4353, 0.548403, 29.6238, 0.548264, 33.1916, 0.548264, 0
35.8436, 0.571347, 0.545417, 92.2537, 28.7683, 0.545278, 29.9567, 0.545208, 33.5286, 0.545417, 0
36.1844, 0.568169, 0.542569, 93.2558, 29.101, 0.5425, 30.2935, 0.542222, 33.8613, 0.542153, 0
36.5211, 0.565567, 0.539792, 94.0551, 29.4337, 0.539583, 30.6262, 0.539028, 33.9952, 0.539722, 0
36.8619, 0.561881, 0.535417, 95.1545, 29.8029, 0.535625, 30.9913, 0.535764, 34.3603, 0.535486, 0
37.2031, 0.558153, 0.531111, 96.1536, 30.1359, 0.531736, 31.3243, 0.530486, 34.6934, 0.530556, 0
37.5396, 0.554731, 0.527292, 97.1879, 30.5009, 0.527014, 31.6569, 0.527014, 35.03, 0.526736, 0
37.909, 0.550839, 0.523542, 98.3172, 30.8308, 0.523542, 32.0587, 0.523889, 35.4277, 0.523542, 0
38.2578, 0.547633, 0.519931, 99.3149, 31.1634, 0.520694, 32.3912, 0.519931, 35.7603, 0.520486, 0
38.6153, 0.544594, 0.517014, 100.312, 31.4945, 0.516528, 32.7243, 0.516597, 36.0934, 0.516875, 0
38.9523, 0.541767, 0.513681, 101.311, 31.8275, 0.514097, 33.0573, 0.513542, 36.4264, 0.513681, 0
39.2891, 0.538689, 0.510556, 102.248, 32.1602, 0.510417, 33.3251, 0.510417, 36.7632, 0.510417, 0
39.6584, 0.536444, 0.507986, 103.048, 32.562, 0.508403, 33.3251, 0.507917, 37.1609, 0.507639, 0
39.9993, 0.534467, 0.506042, 103.746, 32.8948, 0.506458, 33.3251, 0.506042, 37.5262, 0.505972, 0
40.3403, 0.532675, 0.504444, 104.105, 32.9537, 0.504444, 33.3251, 0.504444, 37.8266, 0.504306, 0
40.7095, 0.5309, 0.502083, 104.507, 32.9537, 0.502361, 33.3251, 0.502083, 38.2282, 0.502014, 0
41.0869, 0.528994, 0.500139, 105.039, 32.9537, 0.500625, 33.4915, 0.500625, 38.5935, 0.500208, 0
41.4521, 0.525544, 0.497153, 105.636, 32.9537, 0.496875, 33.7918, 0.496389, 38.8908, 0.496875, 0
41.8254, 0.521642, 0.492778, 106.606, 33.0551, 0.493125, 34.226, 0.493125, 39.325, 0.492569, 0
42.1665, 0.517653, 0.487847, 107.54, 33.3555, 0.488194, 34.5589, 0.487847, 39.6254, 0.488056, 0
42.5357, 0.513067, 0.483333, 108.274, 33.388, 0.482708, 34.8916, 0.483125, 39.9947, 0.482917, 0
42.905, 0.508378, 0.478958, 109.009, 33.388, 0.478958, 35.2608, 0.478056, 40.3598, 0.478542, 0
43.2702, 0.504058, 0.473819, 109.804, 33.388, 0.474444, 35.6586, 0.474167, 40.7576, 0.473681, 0
43.6355, 0.500397, 0.469861, 110.372, 33.388, 0.470139, 35.8575, 0.470139, 41.1269, 0.469861, 0
43.9763, 0.49835, 0.467986, 110.839, 33.5544, 0.468333, 35.8575, 0.467778, 41.4272, 0.467847, 0
44.3131, 0.496281, 0.466042, 111.574, 33.9237, 0.466042, 35.8575, 0.466042, 41.7924, 0.465972, 0
44.6661, 0.494175, 0.463819, 112.239, 34.2889, 0.463958, 35.8575, 0.463889, 42.0926, 0.463611, 0
45.0355, 0.492139, 0.462153, 112.995, 34.6106, 0.462431, 35.89, 0.462153, 42.4945, 0.461875, 0
45.4086, 0.487956, 0.458403, 114.196, 35.0121, 0.458403, 36.2915, 0.457639, 42.8919, 0.458264, 0
45.7736, 0.483728, 0.454306, 115.262, 35.3772, 0.453958, 36.6241, 0.453958, 43.261, 0.45375, 0
46.1467, 0.479667, 0.449792, 116.297, 35.7097, 0.449653, 36.9932, 0.45, 43.5936, 0.449583, 0
46.4835, 0.474489, 0.445208, 117.298, 36.0464, 0.443681, 37.3258, 0.443681, 43.9262, 0.444097, 0
46.8569, 0.468486, 0.438403, 118.179, 36.1962, 0.438403, 37.6911, 0.437639, 44.2915, 0.438125, 0
47.2017, 0.464575, 0.434167, 118.982, 36.1962, 0.434653, 38.0927, 0.434653, 44.6931, 0.433889, 0
47.5507, 0.462153, 0.431042, 119.347, 36.1962, 0.431042, 38.3929, 0.430903, 44.7581, 0.430903, 0
47.8957, 0.460894, 0.429861, 119.712, 36.1962, 0.429653, 38.7581, 0.429444, 44.7581, 0.429861, 0
48.2486, 0.45955, 0.428333, 120.045, 36.1962, 0.428056, 39.0908, 0.428056, 44.7581, 0.428333, 0
48.6179, 0.457272, 0.426319, 120.747, 36.5289, 0.425417, 39.2247, 0.425833, 44.9934, 0.425139, 0
49.0036, 0.453744, 0.422014, 121.482, 36.8983, 0.421806, 39.2247, 0.421736, 45.3588, 0.421597, 0
49.3403, 0.450503, 0.419028, 122.212, 37.2635, 0.41875, 39.2247, 0.41875, 45.724, 0.418889, 0
49.6852, 0.447631, 0.416458, 122.882, 37.5962, 0.41625, 39.2247, 0.416458, 46.0607, 0.416111, 0
50.0503, 0.444672, 0.412986, 123.616, 37.9654, 0.413125, 39.2247, 0.413264, 46.4259, 0.413125, 0
50.4032, 0.441208, 0.409861, 124.424, 38.2733, 0.409375, 39.5574, 0.409583, 46.5929, 0.409375, 0
50.7563, 0.440003, 0.408403, 124.756, 38.2733, 0.408125, 39.89, 0.408056, 46.5929, 0.408125, 0
51.1092, 0.438281, 0.406667, 125.424, 38.2733, 0.406597, 40.2902, 0.406528, 46.8607, 0.406458, 0
51.4785, 0.435344, 0.403194, 125.988, 38.2733, 0.402917, 40.5215, 0.402917, 47.1935, 0.402917, 0
51.8153, 0.434044, 0.402222, 126.455, 38.4072, 0.402222, 40.5215, 0.401944, 47.5262, 0.401944, 0
52.1847, 0.432689, 0.400833, 127.173, 38.7563, 0.400625, 40.5215, 0.400625, 47.8955, 0.400625, 0
52.5335, 0.431514, 0.399236, 127.538, 38.7563, 0.399514, 40.5215, 0.399514, 48.2606, 0.399167, 0
52.8705, 0.430408, 0.398611, 127.871, 38.7563, 0.398125, 40.5215, 0.398125, 48.5936, 0.398125, 0
53.2358, 0.429336, 0.397292, 128.204, 38.7563, 0.397222, 40.5215, 0.397153, 48.9264, 0.397153, 0
53.5889, 0.427997, 0.396111, 128.574, 38.7563, 0.396111, 40.5215, 0.396111, 49.2957, 0.396111, 0
53.93, 0.426675, 0.394861, 129.008, 38.8254, 0.394861, 40.5215, 0.394861, 49.6612, 0.394861, 0
54.2711, 0.425164, 0.394236, 129.605, 39.0892, 0.393819, 40.5215, 0.394236, 49.9941, 0.39375, 0
54.6122, 0.423819, 0.3925, 130.012, 39.1309, 0.3925, 40.5215, 0.3925, 50.3596, 0.3925, 0
54.9776, 0.422825, 0.391806, 130.345, 39.1309, 0.391806, 40.5215, 0.391736, 50.6925, 0.391736, 0
55.343, 0.422033, 0.391111, 130.714, 39.1309, 0.391111, 40.5215, 0.391111, 51.062, 0.390833, 0
55.6879, 0.421131, 0.390278, 131.08, 39.1633, 0.390278, 40.5215, 0.390278, 51.3948, 0.39, 0
56.0291, 0.419961, 0.389167, 131.445, 39.1957, 0.389167, 40.5215, 0.389167, 51.7277, 0.389167, 0
56.3741, 0.419044, 0.388125, 131.81, 39.1957, 0.387917, 40.5215, 0.388125, 52.0931, 0.387917, 0
56.719, 0.418139, 0.387083, 132.143, 39.1957, 0.386875, 40.5215, 0.386875, 52.4258, 0.386875, 0
57.0555, 0.417356, 0.38625, 132.464, 39.1957, 0.386042, 40.5215, 0.386042, 52.7468, 0.386042, 0
57.4166, 0.416269, 0.384861, 132.797, 39.1957, 0.384653, 40.5215, 0.384653, 53.0794, 0.384583, 0
57.7901, 0.415164, 0.383819, 133.162, 39.1957, 0.38375, 40.5215, 0.38375, 53.4447, 0.38375, 0
58.1471, 0.414078, 0.382917, 133.785, 39.4167, 0.382917, 40.5215, 0.382917, 53.8464, 0.382847, 0
58.4881, 0.4135, 0.382431, 133.934, 39.4167, 0.382431, 40.5215, 0.382431, 53.9958, 0.382431, 0
58.8534, 0.4135, 0.382431, 133.934, 39.4167, 0.382431, 40.5215, 0.382431, 53.9958, 0.382431, 0
59.1982, 0.4135, 0.382431, 133.934, 39.4167, 0.382431, 40.5215, 0.382431, 53.9958, 0.382431, 0
59.5635, 0.4135, 0.382431, 133.934, 39.4167, 0.382431, 40.5215, 0.382431, 53.9958, 0.382431, 0
59.9043, 0.4135, 0.382431, 134.068, 39.5506, 0.382431, 40.5215, 0.382431, 53.9958, 0.382431, 0
60.2697, 0.412314, 0.380972, 134.867, 39.9158, 0.380556, 40.6554, 0.380972, 54.2962, 0.380278, 0
60.6392, 0.41, 0.378542, 135.667, 40.3144, 0.378542, 40.6554, 0.378958, 54.6974, 0.378542, 0
60.9841, 0.40845, 0.377361, 136.169, 40.5155, 0.377361, 40.6554, 0.377083, 54.9976, 0.377083, 0
61.321, 0.406164, 0.375764, 136.834, 40.5155, 0.375556, 40.9883, 0.375278, 55.3305, 0.375556, 0
61.662, 0.404331, 0.373681, 137.63, 40.5155, 0.373958, 41.3861, 0.373958, 55.7283, 0.373681, 0
61.9987, 0.402775, 0.372639, 138.299, 40.5155, 0.372639, 41.7187, 0.372431, 56.065, 0.372639, 0
62.3395, 0.400339, 0.37, 139.235, 40.7833, 0.369583, 42.0543, 0.370556, 56.3977, 0.37, 0
62.7006, 0.397458, 0.368125, 140.233, 41.116, 0.368125, 42.387, 0.368125, 56.7304, 0.368194, 0
63.0739, 0.394786, 0.365694, 141.366, 41.5177, 0.365417, 42.7522, 0.365417, 57.0956, 0.365347, 0
63.4149, 0.393181, 0.363611, 142.327, 41.8139, 0.363611, 43.085, 0.363611, 57.4283, 0.363611, 0
63.7558, 0.3913, 0.361806, 143.399, 42.2158, 0.361875, 43.4178, 0.361806, 57.7652, 0.361667, 0
64.121, 0.3895, 0.360278, 144.429, 42.581, 0.36, 43.7172, 0.360069, 58.1305, 0.360069, 0
64.4578, 0.388364, 0.359097, 144.886, 42.8812, 0.359097, 43.7172, 0.359097, 58.2874, 0.359097, 0
64.8232, 0.387075, 0.357778, 145.515, 43.2141, 0.357569, 43.9811, 0.357778, 58.3198, 0.357569, 0
65.1844, 0.385294, 0.355764, 146.591, 43.5835, 0.355556, 44.3179, 0.355556, 58.6892, 0.355486, 0
65.5498, 0.383108, 0.353403, 147.687, 43.9488, 0.352639, 44.6833, 0.353194, 59.0546, 0.353125, 0
65.9148, 0.380711, 0.350972, 148.782, 44.314, 0.350278, 45.0485, 0.350972, 59.4197, 0.350556, 0
66.2516, 0.378236, 0.348681, 149.788, 44.6507, 0.347708, 45.3811, 0.348472, 59.7564, 0.348056, 0
66.6007, 0.3756, 0.345625, 150.787, 44.9836, 0.345208, 45.714, 0.345069, 60.0894, 0.345139, 0
66.9496, 0.372628, 0.342292, 151.886, 45.3487, 0.342014, 46.0832, 0.341806, 60.4545, 0.341944, 0
67.3147, 0.369328, 0.340069, 152.982, 45.7137, 0.339653, 46.4483, 0.339514, 60.8196, 0.339514, 0
67.6799, 0.366431, 0.336806, 154.089, 46.0829, 0.33625, 46.8176, 0.336667, 61.1888, 0.336667, 0
68.0493, 0.3635, 0.334097, 155.185, 46.4482, 0.333681, 47.1829, 0.333611, 61.5541, 0.333611, 0
68.4187, 0.360736, 0.331806, 156.289, 46.8176, 0.33125, 47.5482, 0.33125, 61.9235, 0.33125, 0
68.7719, 0.358153, 0.32875, 157.487, 47.2154, 0.328611, 47.9501, 0.329167, 62.3213, 0.329167, 0
69.1289, 0.355625, 0.325833, 158.55, 47.5481, 0.325556, 48.3152, 0.325764, 62.6865, 0.325833, 0
69.4779, 0.353128, 0.324028, 159.483, 47.8809, 0.323542, 48.6156, 0.323333, 62.9868, 0.323819, 0
69.8187, 0.350661, 0.321458, 160.481, 48.2136, 0.321389, 48.9482, 0.321042, 63.3195, 0.321181, 0
70.1639, 0.348328, 0.318611, 161.655, 48.5831, 0.318958, 49.3503, 0.318611, 63.7215, 0.318611, 0
70.5128, 0.346178, 0.316944, 162.523, 48.8833, 0.316597, 49.618, 0.316667, 64.0217, 0.316667, 0
70.8538, 0.344919, 0.315486, 163.554, 49.2811, 0.315417, 49.9509, 0.315417, 64.3221, 0.315417, 0
71.2069, 0.343956, 0.315, 164.585, 49.5815, 0.314931, 50.3162, 0.315, 64.6874, 0.315, 0
71.552, 0.343178, 0.314306, 165.592, 49.9184, 0.314306, 50.6491, 0.314306, 65.0243, 0.314306, 0
71.8929, 0.342622, 0.31375, 166.724, 50.3162, 0.31375, 51.0184, 0.31375, 65.3896, 0.31375, 0
72.2501, 0.342003, 0.313194, 167.39, 50.649, 0.313194, 51.3513, 0.313194, 65.3896, 0.313194, 0
72.5995, 0.341425, 0.312639, 168.519, 51.0146, 0.312708, 51.7493, 0.312639, 65.7552, 0.312708, 0
72.977, 0.340853, 0.312222, 169.624, 51.384, 0.312361, 52.1187, 0.312222, 66.1215, 0.312153, 0
73.3384, 0.340064, 0.311597, 170.721, 51.7494, 0.311667, 52.4842, 0.311597, 66.487, 0.311597, 0
73.6833, 0.339433, 0.311042, 171.621, 52.0497, 0.311042, 52.7844, 0.311042, 66.7872, 0.311042, 0
74.0323, 0.338347, 0.310625, 172.79, 52.4515, 0.310625, 53.1497, 0.310625, 67.189, 0.310625, 0
74.3855, 0.337386, 0.310347, 173.748, 52.7479, 0.310347, 53.5151, 0.310347, 67.4854, 0.310347, 0
74.7385, 0.336703, 0.310139, 174.921, 53.1496, 0.310139, 53.8843, 0.310139, 67.8871, 0.310139, 0
75.0874, 0.336381, 0.309931, 175.854, 53.4823, 0.309931, 54.1845, 0.309931, 68.1873, 0.309861, 0
75.4688, 0.336122, 0.309861, 176.917, 53.8151, 0.309861, 54.5498, 0.309861, 68.5526, 0.309861, 0
75.8219, 0.335847, 0.309792, 178.053, 54.2167, 0.309792, 54.9149, 0.309792, 68.9218, 0.309792, 0
76.1667, 0.335731, 0.309792, 179.023, 54.5169, 0.309792, 55.2517, 0.309792, 69.2545, 0.309792, 0
76.5276, 0.3356, 0.309722, 180.018, 54.8796, 0.309722, 55.4504, 0.309722, 69.6884, 0.309722, 0
76.8886, 0.335575, 0.309722, 180.688, 55.2487, 0.309583, 55.4504, 0.309722, 69.9885, 0.309583, 0
77.2741, 0.335447, 0.309514, 181.418, 55.6139, 0.309514, 55.4504, 0.309514, 70.3537, 0.309514, 0
77.6354, 0.335342, 0.309375, 182.189, 55.9833, 0.309375, 55.4504, 0.309375, 70.7556, 0.309375, 0
77.9884, 0.335294, 0.309306, 182.887, 56.3809, 0.309306, 55.4504, 0.309306, 71.0558, 0.309306, 0
78.3454, 0.335242, 0.309306, 183.918, 56.6812, 0.309306, 55.8156, 0.309306, 71.421, 0.309306, 0
