Package version:,2.1.7
Scenario:,tunnels_45
Connectivity:,global
Planner type:,frontier
Robot count:,3
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Distance (robot 2) [m], Map uncertainty (robot 2) [-], Distance (robot 3) [m], Map uncertainty (robot 3) [-], Navigation failures
81.4638, 0.82722, 0.815075, 314.51, 101.704, 0.815025, 98.1331, 0.815025, 114.672, 0.815075, 0
81.8086, 0.826898, 0.81475, 315.841, 102.435, 0.81475, 98.7336, 0.8146, 114.672, 0.81475, 0
82.1983, 0.826452, 0.8142, 317.318, 103.173, 0.8142, 99.472, 0.8142, 114.672, 0.8142, 0
82.5714, 0.825961, 0.81385, 318.916, 103.903, 0.8137, 100.34, 0.81355, 114.672, 0.81385, 0
82.9205, 0.825613, 0.813275, 320.385, 104.707, 0.813275, 101.006, 0.813125, 114.672, 0.813425, 0
83.2978, 0.824963, 0.81275, 322.447, 105.373, 0.812725, 101.801, 0.812575, 115.273, 0.81275, 0
83.6388, 0.82431, 0.8121, 324.443, 106.038, 0.8121, 102.467, 0.811775, 115.939, 0.812325, 0
84, 0.823752, 0.811425, 326.505, 106.769, 0.811425, 103.068, 0.811375, 116.669, 0.811425, 0
84.3654, 0.823265, 0.810625, 328.177, 107.507, 0.810675, 103.4, 0.810625, 117.27, 0.810675, 0
84.7103, 0.823265, 0.810625, 329.739, 108.266, 0.810625, 103.4, 0.810625, 118.073, 0.810625, 0
85.0675, 0.823265, 0.810625, 331.07, 108.931, 0.810625, 103.4, 0.810625, 118.739, 0.810625, 0
85.4531, 0.822822, 0.810625, 333.01, 109.67, 0.810625, 103.871, 0.81045, 119.47, 0.810625, 0
85.8223, 0.821932, 0.809775, 335.21, 110.4, 0.809775, 104.601, 0.809025, 120.208, 0.809775, 0
86.2076, 0.820646, 0.808325, 337.812, 111.268, 0.80805, 105.467, 0.80805, 121.076, 0.808325, 0
86.5566, 0.819459, 0.8071, 339.613, 111.869, 0.8071, 106.067, 0.806975, 121.677, 0.8071, 0
86.926, 0.817746, 0.8052, 341.799, 112.594, 0.805875, 106.798, 0.8052, 122.407, 0.8052, 0
87.263, 0.817577, 0.80475, 343.391, 113.259, 0.80475, 106.928, 0.80475, 123.203, 0.80475, 0
87.5999, 0.817577, 0.80475, 344.592, 113.925, 0.80475, 106.928, 0.80475, 123.739, 0.80475, 0
87.969, 0.817577, 0.80475, 346.06, 114.663, 0.80475, 106.928, 0.80475, 124.469, 0.80475, 0
88.3464, 0.817318, 0.80475, 348.045, 115.524, 0.80475, 107.188, 0.80475, 125.333, 0.80475, 0
88.7116, 0.815813, 0.8035, 350.058, 116.198, 0.8035, 107.861, 0.80325, 125.999, 0.8035, 0
89.0567, 0.814154, 0.8019, 352.452, 116.993, 0.801725, 108.657, 0.801725, 126.803, 0.8019, 0
89.4178, 0.812984, 0.8001, 354.129, 117.593, 0.8001, 109.133, 0.80005, 127.403, 0.8001, 0
89.7871, 0.812316, 0.799525, 356.311, 118.324, 0.799525, 109.853, 0.799425, 128.133, 0.799525, 0
90.144, 0.812009, 0.798875, 358.164, 119.062, 0.79885, 110.23, 0.79885, 128.871, 0.79885, 0
90.4929, 0.811996, 0.798825, 360.355, 119.857, 0.798825, 110.831, 0.798825, 129.667, 0.798825, 0
90.8377, 0.811799, 0.79875, 362.229, 120.531, 0.79865, 111.431, 0.798625, 130.267, 0.79875, 0
91.195, 0.811213, 0.79825, 364.567, 121.262, 0.79825, 112.235, 0.7981, 131.071, 0.7981, 0
91.5443, 0.810557, 0.7976, 366.371, 121.863, 0.7976, 112.836, 0.7973, 131.672, 0.79755, 0
91.8933, 0.810058, 0.7969, 368.497, 122.528, 0.7969, 113.502, 0.7969, 132.467, 0.797025, 0
92.2545, 0.809462, 0.796425, 370.827, 123.259, 0.796425, 114.37, 0.7963, 133.198, 0.796425, 0
92.6034, 0.808937, 0.7958, 372.637, 123.997, 0.7958, 114.841, 0.795725, 133.798, 0.7958, 0
92.9566, 0.808873, 0.79545, 374.106, 124.663, 0.79545, 114.906, 0.79545, 134.537, 0.79545, 0
93.3097, 0.808873, 0.79545, 375.502, 125.393, 0.79545, 114.906, 0.79545, 135.203, 0.79545, 0
93.6586, 0.808817, 0.79545, 377.166, 126.059, 0.79545, 115.109, 0.79545, 135.998, 0.79545, 0
94.0199, 0.808297, 0.7952, 379.106, 126.798, 0.7952, 115.709, 0.795025, 136.599, 0.7952, 0
94.377, 0.807767, 0.794575, 381.175, 127.463, 0.794575, 116.375, 0.7943, 137.337, 0.794575, 0
94.7258, 0.80715, 0.79385, 383.669, 128.331, 0.79385, 117.205, 0.793725, 138.132, 0.79385, 0
95.0627, 0.806543, 0.793275, 385.666, 128.997, 0.793075, 117.871, 0.792975, 138.798, 0.793375, 0
95.4119, 0.805978, 0.792575, 387.534, 129.663, 0.792575, 118.472, 0.792575, 139.399, 0.792575, 0
95.7814, 0.805348, 0.791825, 389.669, 130.329, 0.79205, 119.203, 0.791825, 140.138, 0.79205, 0
96.1549, 0.80481, 0.791275, 391.858, 131.056, 0.791275, 119.933, 0.79105, 140.869, 0.791275, 0
96.5082, 0.804193, 0.790575, 394.051, 131.787, 0.790775, 120.664, 0.790475, 141.6, 0.790775, 0
96.8652, 0.803656, 0.79005, 396.461, 132.591, 0.79005, 121.468, 0.79005, 142.403, 0.79005, 0
97.2062, 0.803139, 0.789575, 398.264, 133.191, 0.789575, 122.068, 0.789425, 143.004, 0.789575, 0
97.5594, 0.802716, 0.78895, 400.651, 133.987, 0.78895, 122.864, 0.788875, 143.799, 0.78895, 0
97.9166, 0.802314, 0.788575, 402.453, 134.588, 0.788575, 123.465, 0.7885, 144.4, 0.788575, 0
98.2699, 0.802056, 0.7884, 404.865, 135.392, 0.788275, 124.269, 0.7882, 145.204, 0.788275, 0
98.6352, 0.801848, 0.788075, 407.057, 136.122, 0.788075, 125, 0.78795, 145.935, 0.787975, 0
98.9963, 0.80181, 0.78795, 408.591, 136.861, 0.78795, 125.064, 0.78795, 146.665, 0.78795, 0
99.4021, 0.80181, 0.78795, 410.19, 137.656, 0.78795, 125.064, 0.78795, 147.469, 0.78795, 0
99.7552, 0.80181, 0.78795, 411.594, 138.257, 0.78795, 125.138, 0.78795, 148.199, 0.78795, 0
100.108, 0.801728, 0.787825, 413.728, 139.061, 0.787825, 125.803, 0.787825, 148.865, 0.787825, 0
100.461, 0.801633, 0.787775, 415.798, 139.726, 0.787775, 126.534, 0.787775, 149.539, 0.787775, 0
100.827, 0.801505, 0.787625, 417.7, 140.391, 0.787625, 127.104, 0.7876, 150.204, 0.787625, 0
101.175, 0.80149, 0.787575, 419.963, 141.057, 0.787575, 127.907, 0.787575, 150.999, 0.787575, 0
101.549, 0.801446, 0.787575, 421.968, 141.86, 0.787575, 128.573, 0.78755, 151.535, 0.787575, 0
101.898, 0.801411, 0.787475, 424.362, 142.656, 0.787475, 129.368, 0.787475, 152.338, 0.787475, 0
102.247, 0.801395, 0.78745, 426.165, 143.256, 0.78745, 129.969, 0.78745, 152.939, 0.78745, 0
102.6, 0.801364, 0.78745, 428.352, 143.987, 0.78745, 130.7, 0.78745, 153.665, 0.78745, 0
102.965, 0.801226, 0.7874, 430.735, 144.763, 0.787225, 131.504, 0.7874, 154.469, 0.78745, 0
103.323, 0.801119, 0.7872, 431.929, 144.893, 0.7872, 132.234, 0.787175, 154.802, 0.7872, 0
103.684, 0.800911, 0.786975, 432.529, 144.893, 0.786975, 132.835, 0.786875, 154.802, 0.786975, 0
104.037, 0.800617, 0.786825, 433.487, 145.445, 0.786725, 133.241, 0.786725, 154.802, 0.786725, 0
104.386, 0.800422, 0.786475, 434.507, 146.262, 0.78635, 133.241, 0.78635, 155.005, 0.786525, 0
104.735, 0.800212, 0.7862, 435.969, 146.993, 0.7861, 133.241, 0.7862, 155.735, 0.7862, 0
105.101, 0.800038, 0.786025, 437.975, 147.797, 0.785975, 133.647, 0.785925, 156.531, 0.786025, 0
105.47, 0.799823, 0.785675, 439.431, 148.528, 0.785675, 133.647, 0.785775, 157.256, 0.785775, 0
105.831, 0.799601, 0.78565, 440.892, 149.259, 0.78565, 133.647, 0.78565, 157.987, 0.78565, 0
106.172, 0.799578, 0.785425, 441.964, 149.73, 0.7854, 133.647, 0.785425, 158.587, 0.785425, 0
106.538, 0.799508, 0.78535, 443.425, 150.395, 0.78535, 133.647, 0.785375, 159.383, 0.785375, 0
106.895, 0.799439, 0.7853, 444.671, 150.903, 0.785275, 133.647, 0.785275, 160.121, 0.785275, 0
107.235, 0.799437, 0.785275, 446.001, 150.903, 0.785275, 134.312, 0.785275, 160.787, 0.785275, 0
107.597, 0.799419, 0.785275, 447.463, 150.903, 0.785275, 135.05, 0.785275, 161.511, 0.785275, 0
107.958, 0.799414, 0.785225, 448.794, 150.903, 0.785225, 135.716, 0.785225, 162.176, 0.785225, 0
108.299, 0.799409, 0.785225, 450.262, 150.903, 0.785225, 136.445, 0.785225, 162.914, 0.785225, 0
108.652, 0.799401, 0.785225, 451.984, 151.162, 0.785225, 137.176, 0.785225, 163.645, 0.785225, 0
109.001, 0.799375, 0.7852, 453.417, 151.408, 0.7852, 137.762, 0.7852, 164.246, 0.7852, 0
109.366, 0.799045, 0.7851, 455.088, 151.473, 0.785, 138.566, 0.7851, 165.05, 0.78485, 0
109.723, 0.798303, 0.78435, 456.467, 151.473, 0.78435, 139.213, 0.784325, 165.78, 0.78425, 0
110.081, 0.79786, 0.783675, 457.419, 151.473, 0.783675, 139.565, 0.783675, 166.381, 0.783625, 0
110.422, 0.797565, 0.783325, 458.213, 151.473, 0.783275, 139.565, 0.783375, 167.174, 0.783275, 0
110.771, 0.79723, 0.783125, 458.879, 151.473, 0.78305, 139.565, 0.78305, 167.841, 0.78285, 0
111.145, 0.796795, 0.78265, 460.081, 152.009, 0.78265, 139.565, 0.78265, 168.507, 0.78255, 0
111.51, 0.796337, 0.78215, 461.551, 152.74, 0.782125, 139.565, 0.78215, 169.246, 0.7821, 0
111.868, 0.795963, 0.78155, 463.013, 153.471, 0.781775, 139.565, 0.7818, 169.977, 0.781575, 0
112.221, 0.795766, 0.781275, 463.622, 153.877, 0.781225, 139.565, 0.781225, 170.18, 0.781225, 0
112.586, 0.795766, 0.781225, 463.622, 153.877, 0.781225, 139.565, 0.781225, 170.18, 0.781225, 0
112.931, 0.795766, 0.781225, 463.622, 153.877, 0.781225, 139.565, 0.781225, 170.18, 0.781225, 0
113.288, 0.795525, 0.781225, 464.287, 153.877, 0.780975, 139.565, 0.780975, 170.845, 0.780975, 0
113.633, 0.795172, 0.78075, 464.888, 153.877, 0.780625, 139.565, 0.780625, 171.446, 0.780625, 0
113.986, 0.794867, 0.780225, 465.691, 153.877, 0.780225, 139.565, 0.780225, 172.249, 0.780225, 0
114.34, 0.794522, 0.779875, 466.357, 153.877, 0.779875, 139.565, 0.779875, 172.915, 0.779825, 0
114.689, 0.794243, 0.77965, 466.949, 153.877, 0.77965, 139.565, 0.77965, 173.507, 0.779575, 0
115.062, 0.793981, 0.7793, 467.753, 153.877, 0.77935, 139.565, 0.7793, 174.311, 0.779225, 0
115.399, 0.793815, 0.779025, 468.354, 153.877, 0.779025, 139.565, 0.779025, 174.912, 0.778975, 0
115.764, 0.793516, 0.77875, 469.149, 153.877, 0.7787, 139.565, 0.77875, 175.707, 0.7787, 0
