Package version:,2.1.7
Scenario:,forest
Connectivity:,global
Planner type:,frontier
Robot count:,3
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Distance (robot 2) [m], Map uncertainty (robot 2) [-], Distance (robot 3) [m], Map uncertainty (robot 3) [-], Navigation failures
352.266, 0.396172, 0.376528, 279.655, 142.723, 0.376528, 77.1921, 0.376528, 59.74, 0.376528, 0
352.607, 0.396172, 0.376528, 279.874, 142.731, 0.376528, 77.2936, 0.376528, 59.8496, 0.376528, 0
352.951, 0.396172, 0.376528, 279.992, 142.739, 0.376528, 77.3302, 0.376528, 59.9227, 0.376528, 0
353.296, 0.396172, 0.376528, 280.102, 142.764, 0.376528, 77.4033, 0.376528, 59.935, 0.376528, 0
353.646, 0.396172, 0.376528, 280.224, 142.772, 0.376528, 77.4443, 0.376528, 60.0082, 0.376528, 0
354.003, 0.396172, 0.376528, 280.282, 142.813, 0.376528, 77.4484, 0.376528, 60.0204, 0.376528, 0
354.352, 0.396172, 0.376528, 280.497, 142.886, 0.376528, 77.5175, 0.376528, 60.0935, 0.376528, 0
354.688, 0.396172, 0.376528, 280.623, 142.991, 0.376528, 77.5258, 0.376528, 60.1059, 0.376528, 0
355.046, 0.396172, 0.376528, 280.721, 143.016, 0.376528, 77.5262, 0.376528, 60.1789, 0.376528, 0
355.395, 0.396172, 0.376528, 280.774, 143.024, 0.376528, 77.5303, 0.376528, 60.2196, 0.376528, 0
355.736, 0.396172, 0.376528, 280.957, 143.097, 0.376528, 77.6035, 0.376528, 60.2561, 0.376528, 0
356.105, 0.396172, 0.376528, 281.107, 143.195, 0.376528, 77.6199, 0.376528, 60.2926, 0.376528, 0
356.47, 0.396172, 0.376528, 281.347, 143.235, 0.376528, 77.705, 0.376528, 60.4062, 0.376528, 0
356.807, 0.396172, 0.376528, 281.57, 143.276, 0.376528, 77.7821, 0.376528, 60.5117, 0.376528, 0
357.16, 0.396172, 0.376528, 281.801, 143.317, 0.376528, 77.8513, 0.376528, 60.6335, 0.376528, 0
357.522, 0.396172, 0.376528, 282.045, 143.414, 0.376528, 77.9244, 0.376528, 60.7066, 0.376528, 0
357.883, 0.396172, 0.376528, 282.301, 143.491, 0.376528, 77.9569, 0.376528, 60.853, 0.376528, 0
358.253, 0.396172, 0.376528, 282.537, 143.577, 0.376528, 78.0299, 0.376528, 60.9302, 0.376528, 0
358.594, 0.396172, 0.376528, 282.622, 143.577, 0.376528, 78.0461, 0.376528, 60.9993, 0.376528, 0
358.934, 0.396172, 0.376528, 282.789, 143.589, 0.376528, 78.176, 0.376528, 61.0238, 0.376528, 0
359.275, 0.396172, 0.376528, 282.907, 143.601, 0.376528, 78.2084, 0.376528, 61.0969, 0.376528, 0
359.62, 0.396172, 0.376528, 282.935, 143.605, 0.376528, 78.2247, 0.376528, 61.1053, 0.376528, 0
359.973, 0.396172, 0.376528, 283.066, 143.618, 0.376528, 78.3102, 0.376528, 61.1378, 0.376528, 0
360.322, 0.396172, 0.376528, 283.2, 143.626, 0.376528, 78.3549, 0.376528, 61.2189, 0.376528, 0
360.667, 0.396172, 0.376528, 283.282, 143.659, 0.376528, 78.3957, 0.376528, 61.2273, 0.376528, 0
361.02, 0.396172, 0.376528, 283.383, 143.695, 0.376528, 78.4119, 0.376528, 61.276, 0.376528, 0
361.361, 0.396172, 0.376528, 283.399, 143.699, 0.376528, 78.424, 0.376528, 61.276, 0.376528, 0
361.706, 0.396172, 0.376528, 283.521, 143.772, 0.376528, 78.4322, 0.376528, 61.3167, 0.376528, 0
362.047, 0.396172, 0.376528, 283.603, 143.777, 0.376528, 78.5012, 0.376528, 61.3248, 0.376528, 0
362.396, 0.396172, 0.376528, 283.627, 143.793, 0.376528, 78.5093, 0.376528, 61.325, 0.376528, 0
362.749, 0.396172, 0.376528, 283.717, 143.866, 0.376528, 78.5176, 0.376528, 61.3334, 0.376528, 0
363.11, 0.396172, 0.376528, 283.997, 143.943, 0.376528, 78.5421, 0.376528, 61.512, 0.376528, 0
363.455, 0.396172, 0.376528, 284.18, 144.016, 0.376528, 78.6111, 0.376528, 61.5528, 0.376528, 0
363.832, 0.396172, 0.376528, 284.387, 144.179, 0.376528, 78.6557, 0.376528, 61.553, 0.376528, 0
364.19, 0.396172, 0.376528, 284.501, 144.219, 0.376528, 78.7288, 0.376528, 61.5531, 0.376528, 0
364.555, 0.396172, 0.376528, 284.68, 144.292, 0.376528, 78.7694, 0.376528, 61.6183, 0.376528, 0
364.912, 0.396172, 0.376528, 284.786, 144.309, 0.376528, 78.7696, 0.376528, 61.7075, 0.376528, 0
365.294, 0.396172, 0.376528, 284.896, 144.39, 0.376528, 78.7778, 0.376528, 61.728, 0.376528, 0
365.655, 0.396172, 0.376528, 285.115, 144.459, 0.376528, 78.8509, 0.376528, 61.8051, 0.376528, 0
366, 0.396172, 0.376528, 285.29, 144.463, 0.376528, 78.9485, 0.376528, 61.8783, 0.376528, 0
366.353, 0.396172, 0.376528, 285.391, 144.471, 0.376528, 79.0256, 0.376528, 61.8946, 0.376528, 0
366.714, 0.396172, 0.376528, 285.497, 144.479, 0.376528, 79.0338, 0.376528, 61.9838, 0.376528, 0
367.075, 0.396172, 0.376528, 285.647, 144.544, 0.376528, 79.0461, 0.376528, 62.0568, 0.376528, 0
367.432, 0.396172, 0.376528, 285.769, 144.577, 0.376528, 79.0622, 0.376528, 62.1298, 0.376528, 0
367.777, 0.396172, 0.376528, 285.866, 144.617, 0.376528, 79.0784, 0.376528, 62.1704, 0.376528, 0
368.151, 0.396172, 0.376528, 286.028, 144.691, 0.376528, 79.1515, 0.376528, 62.1864, 0.376528, 0
368.508, 0.396172, 0.376528, 286.248, 144.764, 0.376528, 79.2896, 0.376528, 62.1946, 0.376528, 0
368.893, 0.396172, 0.376528, 286.309, 144.804, 0.376528, 79.306, 0.376528, 62.1988, 0.376528, 0
369.263, 0.396172, 0.376528, 286.451, 144.845, 0.376528, 79.4035, 0.376528, 62.2029, 0.376528, 0
369.607, 0.396172, 0.376528, 286.537, 144.853, 0.376528, 79.4643, 0.376528, 62.2193, 0.376528, 0
369.944, 0.396172, 0.376528, 286.699, 144.865, 0.376528, 79.5658, 0.376528, 62.2682, 0.376528, 0
370.301, 0.396172, 0.376528, 286.878, 144.91, 0.376528, 79.5983, 0.376528, 62.3697, 0.376528, 0
370.642, 0.396172, 0.376528, 286.963, 144.959, 0.376528, 79.6147, 0.376528, 62.39, 0.376528, 0
370.987, 0.396172, 0.376528, 287.138, 144.975, 0.376528, 79.716, 0.376528, 62.4468, 0.376528, 0
371.369, 0.396172, 0.376528, 287.272, 145.048, 0.376528, 79.7242, 0.376528, 62.4996, 0.376528, 0
371.718, 0.396172, 0.376528, 287.581, 145.065, 0.376528, 79.8582, 0.376528, 62.6579, 0.376528, 0
372.067, 0.396172, 0.376528, 287.78, 145.198, 0.376528, 79.8908, 0.376528, 62.6905, 0.376528, 0
372.436, 0.396172, 0.376528, 287.922, 145.235, 0.376528, 79.9558, 0.376528, 62.7311, 0.376528, 0
372.781, 0.396172, 0.376528, 288.064, 145.268, 0.376528, 80.0329, 0.376528, 62.7637, 0.376528, 0
373.118, 0.396172, 0.376528, 288.198, 145.316, 0.376528, 80.1101, 0.376528, 62.7718, 0.376528, 0
373.463, 0.396172, 0.376528, 288.272, 145.357, 0.376528, 80.1183, 0.376528, 62.7961, 0.376528, 0
373.816, 0.396172, 0.376528, 288.511, 145.434, 0.376528, 80.2563, 0.376528, 62.8205, 0.376528, 0
374.166, 0.396172, 0.376528, 288.572, 145.442, 0.376528, 80.2685, 0.376528, 62.861, 0.376528, 0
374.515, 0.396172, 0.376528, 288.718, 145.528, 0.376528, 80.2847, 0.376528, 62.9056, 0.376528, 0
374.884, 0.396172, 0.376528, 288.921, 145.576, 0.376528, 80.427, 0.376528, 62.918, 0.376528, 0
375.225, 0.396172, 0.376528, 289.023, 145.633, 0.376528, 80.4473, 0.376528, 62.9423, 0.376528, 0
375.586, 0.396172, 0.376528, 289.319, 145.783, 0.376528, 80.5245, 0.376528, 63.0113, 0.376528, 0
375.939, 0.396172, 0.376528, 289.425, 145.804, 0.376528, 80.5407, 0.376528, 63.0803, 0.376528, 0
376.288, 0.396172, 0.376528, 289.466, 145.828, 0.376528, 80.549, 0.376528, 63.0885, 0.376528, 0
376.633, 0.396172, 0.376528, 289.694, 145.861, 0.376528, 80.6384, 0.376528, 63.1941, 0.376528, 0
376.982, 0.396172, 0.376528, 289.73, 145.873, 0.376528, 80.6466, 0.376528, 63.2105, 0.376528, 0
377.331, 0.396172, 0.376528, 289.832, 145.885, 0.376528, 80.7196, 0.376528, 63.2266, 0.376528, 0
377.688, 0.396172, 0.376528, 289.88, 145.902, 0.376528, 80.7277, 0.376528, 63.2509, 0.376528, 0
378.037, 0.396172, 0.376528, 289.905, 145.91, 0.376528, 80.7358, 0.376528, 63.2591, 0.376528, 0
378.383, 0.396172, 0.376528, 290.201, 146.048, 0.376528, 80.8211, 0.376528, 63.3322, 0.376528, 0
378.724, 0.396172, 0.376528, 290.372, 146.206, 0.376528, 80.8253, 0.376528, 63.3404, 0.376528, 0
379.073, 0.396172, 0.376528, 290.502, 146.324, 0.376528, 80.8336, 0.376528, 63.3446, 0.376528, 0
379.438, 0.396172, 0.376528, 290.742, 146.421, 0.376528, 80.9066, 0.376528, 63.4136, 0.376528, 0
379.791, 0.396172, 0.376528, 290.973, 146.494, 0.376528, 80.9879, 0.376528, 63.4908, 0.376528, 0
380.149, 0.396172, 0.376528, 291.038, 146.551, 0.376528, 80.992, 0.376528, 63.495, 0.376528, 0
380.518, 0.396172, 0.376528, 291.107, 146.6, 0.376528, 80.9963, 0.376528, 63.5113, 0.376528, 0
380.884, 0.396172, 0.376528, 291.148, 146.608, 0.376528, 81.0205, 0.376528, 63.5197, 0.376528, 0
381.249, 0.396172, 0.376528, 291.246, 146.62, 0.376528, 81.0328, 0.376528, 63.593, 0.376528, 0
381.586, 0.396172, 0.376528, 291.38, 146.628, 0.376528, 81.0775, 0.376528, 63.6742, 0.376528, 0
381.927, 0.396172, 0.376528, 291.526, 146.636, 0.376528, 81.2073, 0.376528, 63.6823, 0.376528, 0
382.277, 0.396172, 0.376528, 291.717, 146.77, 0.376528, 81.2562, 0.376528, 63.6905, 0.376528, 0
382.618, 0.396172, 0.376528, 291.778, 146.811, 0.376528, 81.2643, 0.376528, 63.7027, 0.376528, 0
382.967, 0.396172, 0.376528, 291.839, 146.843, 0.376528, 81.2726, 0.376528, 63.7232, 0.376528, 0
383.304, 0.396172, 0.376528, 292.059, 146.917, 0.376528, 81.3053, 0.376528, 63.837, 0.376528, 0
383.649, 0.396172, 0.376528, 292.092, 146.925, 0.376528, 81.3216, 0.376528, 63.8452, 0.376528, 0
383.994, 0.396172, 0.376528, 292.266, 146.929, 0.376528, 81.3864, 0.376528, 63.9508, 0.376528, 0
384.343, 0.396172, 0.376528, 292.522, 146.933, 0.376528, 81.5326, 0.376528, 64.0564, 0.376528, 0
384.684, 0.396172, 0.376528, 292.676, 146.941, 0.376528, 81.6381, 0.376528, 64.0969, 0.376528, 0
385.025, 0.396172, 0.376528, 292.741, 146.958, 0.376528, 81.6382, 0.376528, 64.1457, 0.376528, 0
385.374, 0.396172, 0.376528, 292.814, 146.97, 0.376528, 81.6789, 0.376528, 64.1658, 0.376528, 0
385.735, 0.396172, 0.376528, 293.017, 146.978, 0.376528, 81.7358, 0.376528, 64.3038, 0.376528, 0
386.088, 0.396172, 0.376528, 293.221, 147.047, 0.376528, 81.7359, 0.376528, 64.4378, 0.376528, 0
386.433, 0.396172, 0.376528, 293.383, 147.063, 0.376528, 81.8091, 0.376528, 64.511, 0.376528, 0
386.779, 0.396172, 0.376528, 293.574, 147.071, 0.376528, 81.8214, 0.376528, 64.6817, 0.376528, 0
387.116, 0.396172, 0.376528, 293.631, 147.083, 0.376528, 81.8256, 0.376528, 64.7222, 0.376528, 0
387.461, 0.396172, 0.376528, 293.745, 147.092, 0.376528, 81.8906, 0.376528, 64.7628, 0.376528, 0
387.81, 0.396172, 0.376528, 293.839, 147.104, 0.376528, 81.9638, 0.376528, 64.7711, 0.376528, 0
388.151, 0.396172, 0.376528, 293.936, 147.116, 0.376528, 81.972, 0.376528, 64.8483, 0.376528, 0
388.496, 0.396172, 0.376528, 293.989, 147.153, 0.376528, 81.9802, 0.376528, 64.8564, 0.376528, 0
388.849, 0.396172, 0.376528, 294.282, 147.283, 0.376528, 82.0655, 0.376528, 64.9335, 0.376528, 0
389.19, 0.396172, 0.376528, 294.44, 147.323, 0.376528, 82.0697, 0.376528, 65.0473, 0.376528, 0
389.543, 0.396172, 0.376528, 294.538, 147.372, 0.376528, 82.0779, 0.376528, 65.088, 0.376528, 0
389.897, 0.396172, 0.376528, 294.709, 147.445, 0.376528, 82.1511, 0.376528, 65.1124, 0.376528, 0
390.234, 0.396172, 0.376528, 294.937, 147.584, 0.376528, 82.1594, 0.376528, 65.1937, 0.376528, 0
390.579, 0.396172, 0.376528, 294.97, 147.592, 0.376528, 82.1595, 0.376528, 65.2182, 0.376528, 0
390.96, 0.396172, 0.376528, 295.124, 147.62, 0.376528, 82.2041, 0.376528, 65.2993, 0.376528, 0
391.313, 0.396172, 0.376528, 295.274, 147.62, 0.376528, 82.3543, 0.376528, 65.2994, 0.376528, 0
391.662, 0.396172, 0.376528, 295.401, 147.625, 0.376528, 82.4357, 0.376528, 65.3401, 0.376528, 0
392.015, 0.396172, 0.376528, 295.612, 147.633, 0.376528, 82.4602, 0.376528, 65.5187, 0.376528, 0
392.38, 0.396172, 0.376528, 295.669, 147.641, 0.376528, 82.4927, 0.376528, 65.5349, 0.376528, 0
392.742, 0.396172, 0.376528, 295.766, 147.682, 0.376528, 82.5335, 0.376528, 65.5511, 0.376528, 0
393.083, 0.396172, 0.376528, 296.071, 147.799, 0.376528, 82.6513, 0.376528, 65.6201, 0.376528, 0
393.44, 0.396172, 0.376528, 296.355, 147.998, 0.376528, 82.6635, 0.376528, 65.6932, 0.376528, 0
393.814, 0.396172, 0.376528, 296.457, 148.007, 0.376528, 82.6798, 0.376528, 65.7703, 0.376528, 0
394.187, 0.396172, 0.376528, 296.579, 148.023, 0.376528, 82.7612, 0.376528, 65.7948, 0.376528, 0
394.545, 0.396172, 0.376528, 296.745, 148.096, 0.376528, 82.7735, 0.376528, 65.8759, 0.376528, 0
394.906, 0.396172, 0.376528, 297.009, 148.339, 0.376528, 82.7777, 0.376528, 65.892, 0.376528, 0
395.243, 0.396172, 0.376528, 297.228, 148.413, 0.376528, 82.7859, 0.376528, 66.0298, 0.376528, 0
395.6, 0.396172, 0.376528, 297.517, 148.551, 0.376528, 82.8588, 0.376528, 66.1071, 0.376528, 0
395.965, 0.396172, 0.376528, 297.78, 148.729, 0.376528, 82.871, 0.376528, 66.1802, 0.376528, 0
396.335, 0.396172, 0.376528, 297.943, 148.819, 0.376528, 82.9157, 0.376528, 66.2087, 0.376528, 0
396.696, 0.396172, 0.376528, 298.122, 148.892, 0.376528, 82.9482, 0.376528, 66.2816, 0.376528, 0
397.045, 0.396172, 0.376528, 298.232, 148.965, 0.376528, 82.9565, 0.376528, 66.3101, 0.376528, 0
397.406, 0.396172, 0.376528, 298.459, 149.164, 0.376528, 82.9727, 0.376528, 66.3225, 0.376528, 0
397.771, 0.396172, 0.376528, 298.614, 149.298, 0.376528, 82.9932, 0.376528, 66.3227, 0.376528, 0
398.132, 0.396172, 0.376528, 298.646, 149.306, 0.376528, 83.0015, 0.376528, 66.3391, 0.376528, 0
398.486, 0.396172, 0.376528, 298.671, 149.314, 0.376528, 83.0097, 0.376528, 66.3472, 0.376528, 0
398.839, 0.396172, 0.376528, 298.891, 149.513, 0.376528, 83.022, 0.376528, 66.3555, 0.376528, 0
399.18, 0.396172, 0.376528, 299.305, 149.582, 0.376528, 83.2167, 0.376528, 66.5057, 0.376528, 0
399.545, 0.396172, 0.376528, 299.528, 149.72, 0.376528, 83.2615, 0.376528, 66.5466, 0.376528, 0
399.882, 0.396172, 0.376528, 299.626, 149.728, 0.376528, 83.2738, 0.376528, 66.6238, 0.376528, 0
400.235, 0.396172, 0.376528, 299.663, 149.737, 0.376528, 83.2981, 0.376528, 66.628, 0.376528, 0
400.571, 0.396172, 0.376528, 299.862, 149.761, 0.376528, 83.4685, 0.376528, 66.6321, 0.376528, 0
400.908, 0.396172, 0.376528, 299.902, 149.769, 0.376528, 83.4846, 0.376528, 66.6483, 0.376528, 0
401.27, 0.396172, 0.376528, 300.057, 149.883, 0.376528, 83.5171, 0.376528, 66.6565, 0.376528, 0
401.606, 0.396172, 0.376528, 300.328, 150.057, 0.376528, 83.6064, 0.376528, 66.6649, 0.376528, 0
401.972, 0.396172, 0.376528, 300.592, 150.26, 0.376528, 83.6552, 0.376528, 66.6771, 0.376528, 0
402.341, 0.396172, 0.376528, 300.925, 150.402, 0.376528, 83.7038, 0.376528, 66.8191, 0.376528, 0
402.678, 0.396172, 0.376528, 301.006, 150.451, 0.376528, 83.7159, 0.376528, 66.8395, 0.376528, 0
403.035, 0.396172, 0.376528, 301.457, 150.682, 0.376528, 83.7526, 0.376528, 67.0219, 0.376528, 0
403.372, 0.396172, 0.376528, 301.623, 150.69, 0.376528, 83.8744, 0.376528, 67.0585, 0.376528, 0
403.709, 0.396172, 0.376528, 301.794, 150.824, 0.376528, 83.907, 0.376528, 67.0627, 0.376528, 0
404.074, 0.396172, 0.376528, 302.05, 150.962, 0.376528, 84.0084, 0.376528, 67.079, 0.376528, 0
404.435, 0.396172, 0.376528, 302.273, 151.028, 0.376528, 84.0692, 0.376528, 67.1767, 0.376528, 0
404.784, 0.396172, 0.376528, 302.485, 151.105, 0.376528, 84.1259, 0.376528, 67.254, 0.376528, 0
405.138, 0.396172, 0.376528, 302.518, 151.117, 0.376528, 84.1342, 0.376528, 67.2663, 0.376528, 0
405.503, 0.396172, 0.376528, 302.672, 151.117, 0.376528, 84.2723, 0.376528, 67.2826, 0.376528, 0
405.869, 0.396172, 0.376528, 302.997, 151.194, 0.376528, 84.4994, 0.376528, 67.3029, 0.376528, 0
406.226, 0.396172, 0.376528, 303.326, 151.336, 0.376528, 84.609, 0.376528, 67.3802, 0.376528, 0
406.571, 0.396172, 0.376528, 303.37, 151.345, 0.376528, 84.6293, 0.376528, 67.3964, 0.376528, 0
406.915, 0.396172, 0.376528, 303.772, 151.43, 0.376528, 84.8483, 0.376528, 67.4936, 0.376528, 0
407.277, 0.396172, 0.376528, 304.032, 151.604, 0.376528, 84.8891, 0.376528, 67.5384, 0.376528, 0
407.646, 0.396172, 0.376528, 304.511, 151.783, 0.376528, 85.1041, 0.376528, 67.6239, 0.376528, 0
408.003, 0.396172, 0.376528, 304.811, 151.97, 0.376528, 85.1124, 0.376528, 67.7292, 0.376528, 0
408.368, 0.396172, 0.376528, 305.1, 152.071, 0.376528, 85.1896, 0.376528, 67.8389, 0.376528, 0
408.721, 0.396172, 0.376528, 305.254, 152.14, 0.376528, 85.2708, 0.376528, 67.843, 0.376528, 0
409.086, 0.396172, 0.376528, 305.477, 152.221, 0.376528, 85.4046, 0.376528, 67.8513, 0.376528, 0
409.447, 0.396172, 0.376528, 305.539, 152.233, 0.376528, 85.4414, 0.376528, 67.8637, 0.376528, 0
409.792, 0.396172, 0.376528, 305.636, 152.307, 0.376528, 85.4577, 0.376528, 67.872, 0.376528, 0
410.137, 0.396172, 0.376528, 305.73, 152.319, 0.376528, 85.5348, 0.376528, 67.876, 0.376528, 0
410.486, 0.396172, 0.376528, 306.152, 152.457, 0.376528, 85.6484, 0.376528, 68.0465, 0.376528, 0
410.827, 0.396172, 0.376528, 306.249, 152.538, 0.376528, 85.6567, 0.376528, 68.0548, 0.376528, 0
411.188, 0.396172, 0.376528, 306.375, 152.55, 0.376528, 85.677, 0.376528, 68.1481, 0.376528, 0
411.534, 0.396172, 0.376528, 306.53, 152.562, 0.376528, 85.8112, 0.376528, 68.1563, 0.376528, 0
411.891, 0.396172, 0.376528, 306.579, 152.571, 0.376528, 85.8234, 0.376528, 68.1849, 0.376528, 0
412.256, 0.396172, 0.376528, 306.753, 152.648, 0.376528, 85.8395, 0.376528, 68.266, 0.376528, 0
412.597, 0.396172, 0.376528, 306.827, 152.652, 0.376528, 85.8679, 0.376528, 68.3066, 0.376528, 0
412.942, 0.396172, 0.376528, 306.973, 152.66, 0.376528, 85.9533, 0.376528, 68.3592, 0.376528, 0
413.291, 0.396172, 0.376528, 307.01, 152.669, 0.376528, 85.9617, 0.376528, 68.3798, 0.376528, 0
413.656, 0.396172, 0.376528, 307.112, 152.681, 0.376528, 85.9861, 0.376528, 68.4447, 0.376528, 0
413.997, 0.396172, 0.376528, 307.286, 152.685, 0.376528, 86.0755, 0.376528, 68.5259, 0.376528, 0
414.338, 0.396172, 0.376528, 307.4, 152.77, 0.376528, 86.0919, 0.376528, 68.5382, 0.376528, 0
414.679, 0.396172, 0.376528, 307.437, 152.791, 0.376528, 86.092, 0.376528, 68.5543, 0.376528, 0
415.044, 0.396172, 0.376528, 307.588, 152.823, 0.376528, 86.1976, 0.376528, 68.5666, 0.376528, 0
415.381, 0.396172, 0.376528, 307.928, 153.002, 0.376528, 86.2746, 0.376528, 68.6519, 0.376528, 0
415.75, 0.396172, 0.376528, 308.205, 153.156, 0.376528, 86.3032, 0.376528, 68.7453, 0.376528, 0
416.115, 0.396172, 0.376528, 308.249, 153.168, 0.376528, 86.3114, 0.376528, 68.7696, 0.376528, 0
416.452, 0.396172, 0.376528, 308.412, 153.241, 0.376528, 86.3926, 0.376528, 68.7777, 0.376528, 0
416.825, 0.396172, 0.376528, 308.554, 153.254, 0.376528, 86.4821, 0.376528, 68.8185, 0.376528, 0
417.167, 0.396172, 0.376528, 308.611, 153.262, 0.376528, 86.4902, 0.376528, 68.8592, 0.376528, 0
417.52, 0.396172, 0.376528, 308.871, 153.27, 0.376528, 86.6364, 0.376528, 68.9647, 0.376528, 0
417.869, 0.396172, 0.376528, 309.119, 153.274, 0.376528, 86.7742, 0.376528, 69.0701, 0.376528, 0
418.214, 0.396172, 0.376528, 309.22, 153.355, 0.376528, 86.7824, 0.376528, 69.0823, 0.376528, 0
418.551, 0.396172, 0.376528, 309.253, 153.36, 0.376528, 86.7907, 0.376528, 69.1027, 0.376528, 0
418.924, 0.396172, 0.376528, 309.611, 153.522, 0.376528, 86.8965, 0.376528, 69.1921, 0.376528, 0
419.265, 0.396172, 0.376528, 309.846, 153.628, 0.376528, 86.9614, 0.376528, 69.2572, 0.376528, 0
419.606, 0.396172, 0.376528, 309.936, 153.636, 0.376528, 87.0345, 0.376528, 69.2655, 0.376528, 0
419.972, 0.396172, 0.376528, 310.143, 153.774, 0.376528, 87.0346, 0.376528, 69.3346, 0.376528, 0
420.329, 0.396172, 0.376528, 310.245, 153.774, 0.376528, 87.0591, 0.376528, 69.4118, 0.376528, 0
420.678, 0.396172, 0.376528, 310.278, 153.782, 0.376528, 87.0673, 0.376528, 69.428, 0.376528, 0
421.031, 0.396172, 0.376528, 310.517, 153.847, 0.376528, 87.0998, 0.376528, 69.5701, 0.376528, 0
421.38, 0.396172, 0.376528, 310.72, 153.92, 0.376528, 87.1567, 0.376528, 69.6432, 0.376528, 0
421.729, 0.396172, 0.376528, 310.948, 153.933, 0.376528, 87.2623, 0.376528, 69.7527, 0.376528, 0
422.07, 0.396172, 0.376528, 311.244, 154.01, 0.376528, 87.3356, 0.376528, 69.8988, 0.376528, 0
422.427, 0.396172, 0.376528, 311.427, 154.083, 0.376528, 87.3398, 0.376528, 70.0046, 0.376528, 0
422.772, 0.396172, 0.376528, 311.505, 154.099, 0.376528, 87.3522, 0.376528, 70.0533, 0.376528, 0
423.113, 0.396172, 0.376528, 311.642, 154.111, 0.376528, 87.4251, 0.376528, 70.106, 0.376528, 0
423.478, 0.396172, 0.376528, 311.846, 154.221, 0.376528, 87.4333, 0.376528, 70.1913, 0.376528, 0
423.84, 0.396172, 0.376528, 312.032, 154.286, 0.376528, 87.4739, 0.376528, 70.2726, 0.376528, 0
424.181, 0.396172, 0.376528, 312.244, 154.351, 0.376528, 87.5714, 0.376528, 70.3212, 0.376528, 0
424.526, 0.396172, 0.376528, 312.443, 154.432, 0.376528, 87.6525, 0.376528, 70.3578, 0.376528, 0
424.875, 0.396172, 0.376528, 312.544, 154.44, 0.376528, 87.6607, 0.376528, 70.4432, 0.376528, 0
425.224, 0.396172, 0.376528, 312.658, 154.449, 0.376528, 87.6768, 0.376528, 70.5325, 0.376528, 0
425.593, 0.396172, 0.376528, 312.825, 154.461, 0.376528, 87.7581, 0.376528, 70.6057, 0.376528, 0
425.934, 0.396172, 0.376528, 312.983, 154.534, 0.376528, 87.7662, 0.376528, 70.6829, 0.376528, 0
426.275, 0.396172, 0.376528, 313.068, 154.546, 0.376528, 87.7947, 0.376528, 70.7277, 0.376528, 0
426.616, 0.396172, 0.376528, 313.349, 154.652, 0.376528, 87.8638, 0.376528, 70.8332, 0.376528, 0
426.977, 0.396172, 0.376528, 313.486, 154.66, 0.376528, 87.88, 0.376528, 70.9469, 0.376528, 0
427.346, 0.396172, 0.376528, 313.678, 154.676, 0.376528, 87.9491, 0.376528, 71.0526, 0.376528, 0
427.712, 0.396172, 0.376528, 313.706, 154.684, 0.376528, 87.9613, 0.376528, 71.0608, 0.376528, 0
428.077, 0.396172, 0.376528, 313.804, 154.697, 0.376528, 88.0345, 0.376528, 71.0729, 0.376528, 0
428.455, 0.396172, 0.376528, 314.04, 154.766, 0.376528, 88.132, 0.376528, 71.1419, 0.376528, 0
428.816, 0.396172, 0.376528, 314.137, 154.778, 0.376528, 88.1685, 0.376528, 71.1907, 0.376528, 0
429.161, 0.396172, 0.376528, 314.299, 154.823, 0.376528, 88.2375, 0.376528, 71.2393, 0.376528, 0
429.514, 0.396172, 0.376528, 314.64, 154.944, 0.376528, 88.3267, 0.376528, 71.3692, 0.376528, 0
429.871, 0.396172, 0.376528, 314.831, 155.05, 0.376528, 88.4038, 0.376528, 71.3773, 0.376528, 0
430.24, 0.396172, 0.376528, 314.852, 155.058, 0.376528, 88.416, 0.376528, 71.3775, 0.376528, 0
430.59, 0.396172, 0.376528, 315.055, 155.188, 0.376528, 88.416, 0.376528, 71.4505, 0.376528, 0
430.947, 0.396172, 0.376528, 315.092, 155.193, 0.376528, 88.4323, 0.376528, 71.4669, 0.376528, 0
431.299, 0.396172, 0.376528, 315.307, 155.266, 0.376528, 88.4445, 0.376528, 71.5967, 0.376528, 0
431.64, 0.396172, 0.376528, 315.664, 155.343, 0.376528, 88.5947, 0.376528, 71.7265, 0.376528, 0
431.993, 0.396172, 0.376528, 315.705, 155.351, 0.376528, 88.6029, 0.376528, 71.751, 0.376528, 0
432.346, 0.396172, 0.376528, 315.831, 155.399, 0.376528, 88.6679, 0.376528, 71.7632, 0.376528, 0
432.704, 0.396172, 0.376528, 316.03, 155.44, 0.376528, 88.7411, 0.376528, 71.8485, 0.376528, 0
433.057, 0.396172, 0.376528, 316.127, 155.448, 0.376528, 88.7492, 0.376528, 71.9296, 0.376528, 0
433.406, 0.396172, 0.376528, 316.253, 155.513, 0.376528, 88.7697, 0.376528, 71.9702, 0.376528, 0
433.771, 0.396172, 0.376528, 316.448, 155.526, 0.376528, 88.8387, 0.376528, 72.084, 0.376528, 0
434.12, 0.396172, 0.376528, 316.554, 155.558, 0.376528, 88.8793, 0.376528, 72.1166, 0.376528, 0
