Package version:,2.1.7
Scenario:,forest
Connectivity:,global
Planner type:,rrt
Robot count:,3
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Distance (robot 2) [m], Map uncertainty (robot 2) [-], Distance (robot 3) [m], Map uncertainty (robot 3) [-], Navigation failures
25.0145, 0.654003, 0.634861, 56.3872, 20.873, 0.634722, 21.6021, 0.634792, 13.9121, 0.634792, 0
25.3755, 0.651028, 0.631806, 57.4175, 21.1732, 0.631667, 21.9672, 0.631528, 14.2771, 0.631667, 0
25.7243, 0.648211, 0.628542, 58.553, 21.5746, 0.628611, 22.3362, 0.628472, 14.6421, 0.629375, 0
26.0813, 0.645022, 0.625, 59.4498, 21.8749, 0.625069, 22.6325, 0.625, 14.9424, 0.624931, 0
26.4181, 0.642289, 0.620903, 60.586, 22.2726, 0.621319, 22.9693, 0.621667, 15.3441, 0.621806, 0
26.783, 0.638292, 0.617708, 61.6827, 22.6091, 0.617639, 23.3666, 0.617361, 15.707, 0.617778, 0
27.1318, 0.634764, 0.613333, 62.6479, 22.9416, 0.612986, 23.6992, 0.613125, 16.0071, 0.612917, 0
27.4969, 0.631275, 0.609792, 63.8527, 23.3432, 0.609931, 24.1008, 0.609792, 16.4087, 0.609236, 0
27.8336, 0.626236, 0.604792, 64.7816, 23.6393, 0.605069, 24.4334, 0.605139, 16.7088, 0.604792, 0
28.1825, 0.622239, 0.600278, 65.9136, 24.041, 0.600208, 24.7661, 0.599792, 17.1065, 0.600278, 0
28.5637, 0.617606, 0.595972, 66.9801, 24.406, 0.595764, 25.1676, 0.595972, 17.4065, 0.595903, 0
28.929, 0.61245, 0.591458, 68.149, 24.7753, 0.591597, 25.5329, 0.591944, 17.8408, 0.590208, 0
29.2739, 0.608414, 0.587083, 69.1512, 25.1081, 0.586736, 25.8697, 0.586875, 18.1735, 0.585972, 0
29.6229, 0.604219, 0.581597, 70.1818, 25.4408, 0.581042, 26.2348, 0.58125, 18.5062, 0.581667, 0
